Analysis of Tolerances

Units are Millimeters.
All changes are computed using linear differences.

Paraxial Focus compensation only.

WARNING: Solves should be removed prior to tolerancing. Semi-diameters should be fixed.

WARNING: Boundary constraints on compensators will be ignored.

Criterion           : User defined merit function
Mode                : Sensitivities
Nominal Criterion   : 0.05442161
Test Wavelength     : 1000.0000

Fields: User Defined Angle in degrees
 #   	X-Field     	Y-Field     	Weight  	  VDX 	  VDY 	  VCX 	  VCY
 1 	   0.000E+00 	   0.000E+00 	   1.000E+02 	 0.000 	 0.000 	 0.000 	 0.000
 2 	   0.000E+00 	   4.700E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 3 	   2.350E+00 	   4.070E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 4 	   4.070E+00 	   2.350E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 5 	   4.700E+00 	   0.000E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 6 	   4.070E+00 	  -2.350E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 7 	   2.350E+00 	  -4.070E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 8 	   0.000E+00 	  -4.700E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
 9 	  -4.700E+00 	   0.000E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
10 	  -2.350E+00 	  -4.070E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
11 	  -4.070E+00 	  -2.350E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
12 	  -4.070E+00 	   2.350E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000
13 	  -2.350E+00 	   4.070E+00 	   1.000E+00 	 0.000 	 0.000 	 0.000 	 0.000

Sensitivity Analysis:

            			   |-----------	---- Minimum ----	----------|	  |------------	---- Maximum ----	----------|
Type           			      Value   	    Criterion      	 Change       	  Value   	    Criterion    	  Change
TTHI 	 12 	 12 	   -6.00000000 	    0.06052399 	    0.00610238 	    6.00000000 	    0.06217382 	    0.00775221
TTHI 	 19 	 19 	   -6.00000000 	    0.05563770 	    0.00121609 	    6.00000000 	    0.05330590 	   -0.00111571
TEDX 	  9 	  9 	   -2.00000000 	    0.06217472 	    0.00775311 	    2.00000000 	    0.06217472 	    0.00775311
TEDY 	  9 	  9 	   -2.00000000 	    0.07156348 	    0.01714186 	    2.00000000 	    0.04306410 	   -0.01135751
TEDX 	 16 	 16 	   -2.00000000 	    0.06048799 	    0.00606637 	    2.00000000 	    0.06048799 	    0.00606637
TEDY 	 16 	 16 	   -2.00000000 	    0.04663787 	   -0.00778375 	    2.00000000 	    0.06896465 	    0.01454303
TETX 	 16 	 16 	   -0.03000000 	    0.04372737 	   -0.01069425 	    0.03000000 	    0.06875876 	    0.01433714
TETY 	 16 	 16 	   -0.03000000 	    0.06060927 	    0.00618765 	    0.03000000 	    0.06060927 	    0.00618765
TEDX 	 23 	 23 	   -2.00000000 	    0.05553987 	    0.00111825 	    2.00000000 	    0.05553987 	    0.00111825
TEDY 	 23 	 23 	   -2.00000000 	    0.05460416 	    0.00018254 	    2.00000000 	    0.05450947 	    8.7858E-05
TETX 	 23 	 23 	   -0.03000000 	    0.04278546 	   -0.01163616 	    0.03000000 	    0.06904352 	    0.01462191
TETY 	 23 	 23 	    0.03000000 	    0.06004526 	    0.00562364 	    0.03000000 	    0.06004526 	    0.00562364

Worst offenders:
Type           			       Value   	    Criterion      	  Change
TEDY 	  9 	  9 	   -2.00000000 	    0.07156348 	    0.01714186
TETX 	 23 	 23 	    0.03000000 	    0.06904352 	    0.01462191
TEDY 	 16 	 16 	    2.00000000 	    0.06896465 	    0.01454303
TETX 	 16 	 16 	    0.03000000 	    0.06875876 	    0.01433714
TEDX 	  9 	  9 	    2.00000000 	    0.06217472 	    0.00775311
TEDX 	  9 	  9 	   -2.00000000 	    0.06217472 	    0.00775311
TTHI 	 12 	 12 	    6.00000000 	    0.06217382 	    0.00775221
TETY 	 16 	 16 	    0.03000000 	    0.06060927 	    0.00618765
TETY 	 16 	 16 	   -0.03000000 	    0.06060927 	    0.00618765
TTHI 	 12 	 12 	   -6.00000000 	    0.06052399 	    0.00610238


Estimated Performance Changes based upon Root-Sum-Square method:
Nominal Merit Function      :	    0.05442161
Estimated change            :	    0.03000245
Estimated Merit Function    :	    0.08442406

Compensator Statistics:
Change in back focus:
Minimum            :	       -5.209957
Maximum            :	        5.219842
Mean               :	        0.000413
Standard Deviation :	        1.505597


Monte Carlo Analysis:
Number of trials: 10000

Initial Statistics: Normal Distribution

    Trial 	    Criterion 	      Change
    248 	    0.04796217 	   -0.00645944
    249 	    0.05675372 	    0.00233211
    250 	    0.07291806 	    0.01849644
    251 	    0.08673003 	    0.03230842
    252 	    0.06455000 	    0.01012839
    253 	    0.06626977 	    0.01184815
    254 	    0.06215915 	    0.00773754
    255 	    0.06603578 	    0.01161417
    256 	    0.05492719 	    0.00050557
    257 	    0.06337968 	    0.00895807
    258 	    0.07907493 	    0.02465332
    259 	    0.05975713 	    0.00533551
    260 	    0.06960078 	    0.01517917
    261 	    0.05570108 	    0.00127947
    262 	    0.07672840 	    0.02230678
    263 	    0.04876970 	   -0.00565191
    264 	    0.06393631 	    0.00951470
    265 	    0.04952433 	   -0.00489729
    266 	    0.06052770 	    0.00610609
    267 	    0.05495892 	    0.00053731
    268 	    0.07026697 	    0.01584536
    269 	    0.05859631 	    0.00417470
    270 	    0.05434558 	   -7.6035E-05
    271 	    0.06635291 	    0.01193130
    272 	    0.06439526 	    0.00997364
    273 	    0.05994870 	    0.00552708
    274 	    0.07089298 	    0.01647137
    275 	    0.07153647 	    0.01711485
    276 	    0.07508522 	    0.02066361
    277 	    0.08667720 	    0.03225559
    278 	    0.05041891 	   -0.00400271
    279 	    0.05937842 	    0.00495681
    280 	    0.06493512 	    0.01051350
    281 	    0.05259703 	   -0.00182459
    282 	    0.06191493 	    0.00749332
    283 	    0.07381907 	    0.01939746
    284 	    0.06030366 	    0.00588205
    285 	    0.05090216 	   -0.00351946
    286 	    0.07284771 	    0.01842609
    287 	    0.05999419 	    0.00557258
    288 	    0.05891880 	    0.00449719
    289 	    0.06844647 	    0.01402486
    290 	    0.05203888 	   -0.00238273
    291 	    0.06231809 	    0.00789647
    292 	    0.05961252 	    0.00519091
    293 	    0.08001069 	    0.02558908
    294 	    0.05381256 	   -0.00060905
    295 	    0.05191720 	   -0.00250442
    296 	    0.06971670 	    0.01529509
    297 	    0.05152579 	   -0.00289583
    298 	    0.06394031 	    0.00951870
    299 	    0.06766478 	    0.01324317
    300 	    0.05351021 	   -0.00091140
    301 	    0.04562031 	   -0.00880130
    302 	    0.05493796 	    0.00051635
    303 	    0.06074551 	    0.00632390
    304 	    0.05555655 	    0.00113494
    305 	    0.07178211 	    0.01736050
    306 	    0.06659533 	    0.01217371
    307 	    0.06461867 	    0.01019705
    308 	    0.08358763 	    0.02916602
    309 	    0.06504905 	    0.01062743
    310 	    0.05821574 	    0.00379413
    311 	    0.06099553 	    0.00657391
    312 	    0.05476534 	    0.00034373
    313 	    0.05591419 	    0.00149257
    314 	    0.06127338 	    0.00685176
    315 	    0.07816929 	    0.02374768
    316 	    0.05557687 	    0.00115526
    317 	    0.07843451 	    0.02401289
    318 	    0.07084943 	    0.01642781
    319 	    0.04955063 	   -0.00487098
    320 	    0.05763569 	    0.00321407
    321 	    0.04824971 	   -0.00617191
    322 	    0.06223625 	    0.00781464
    323 	    0.05840264 	    0.00398103
    324 	    0.08413011 	    0.02970850
    325 	    0.07529126 	    0.02086964
    326 	    0.06735820 	    0.01293658
    327 	    0.07376149 	    0.01933988
    328 	    0.04617693 	   -0.00824468
    329 	    0.07385230 	    0.01943068
    330 	    0.07309424 	    0.01867262
    331 	    0.05097683 	   -0.00344478
    332 	    0.05917443 	    0.00475282
    333 	    0.06017094 	    0.00574933
    334 	    0.06064212 	    0.00622050
    335 	    0.06312599 	    0.00870437
    336 	    0.06997562 	    0.01555401
    337 	    0.06707749 	    0.01265587
    338 	    0.06777014 	    0.01334853
    339 	    0.06636696 	    0.01194535
    340 	    0.04986341 	   -0.00455820
    341 	    0.07819503 	    0.02377342
    342 	    0.05141321 	   -0.00300840
    343 	    0.05721781 	    0.00279619
    344 	    0.06950805 	    0.01508644
    345 	    0.05563952 	    0.00121791
    346 	    0.05376321 	   -0.00065841
    347 	    0.06783412 	    0.01341251
    348 	    0.08151706 	    0.02709545
    349 	    0.05466367 	    0.00024206
    350 	    0.04943453 	   -0.00498708
    351 	    0.07240671 	    0.01798509
    352 	    0.05108731 	   -0.00333430
    353 	    0.06339651 	    0.00897490
    354 	    0.09602912 	    0.04160750
    355 	    0.05960436 	    0.00518275
    356 	    0.05144073 	   -0.00298089
    357 	    0.08430792 	    0.02988630
    358 	    0.06418838 	    0.00976677
    359 	    0.07967192 	    0.02525031
    360 	    0.05422363 	   -0.00019799
    361 	    0.06493945 	    0.01051784
    362 	    0.06758998 	    0.01316837
    363 	    0.06457701 	    0.01015540
    364 	    0.06858581 	    0.01416420
    365 	    0.06372493 	    0.00930332
    366 	    0.07243910 	    0.01801748
    367 	    0.06448325 	    0.01006164
    368 	    0.05716432 	    0.00274270
    369 	    0.06088702 	    0.00646540
    370 	    0.06027068 	    0.00584907
    371 	    0.07077394 	    0.01635232
    372 	    0.05991035 	    0.00548874
    373 	    0.07852481 	    0.02410319
    374 	    0.05053620 	   -0.00388541
    375 	    0.06601092 	    0.01158931
    376 	    0.05461754 	    0.00019593
    377 	    0.04919079 	   -0.00523082
    378 	    0.09492529 	    0.04050368
    379 	    0.05902556 	    0.00460395
    380 	    0.07873550 	    0.02431389
    381 	    0.08260938 	    0.02818777
    382 	    0.05553802 	    0.00111640
    383 	    0.05543197 	    0.00101036
    384 	    0.07189701 	    0.01747540
    385 	    0.06180871 	    0.00738710
    386 	    0.04439058 	   -0.01003103
    387 	    0.07224238 	    0.01782077
    388 	    0.05326306 	   -0.00115856
    389 	    0.07310735 	    0.01868574
    390 	    0.07087649 	    0.01645488
    391 	    0.06834446 	    0.01392284
    392 	    0.08457076 	    0.03014915
    393 	    0.05619331 	    0.00177169
    394 	    0.06924985 	    0.01482824
    395 	    0.05425327 	   -0.00016835
    396 	    0.05959284 	    0.00517123
    397 	    0.05123009 	   -0.00319152
    398 	    0.07214593 	    0.01772432
    399 	    0.04772488 	   -0.00669673
    400 	    0.05816729 	    0.00374567
    401 	    0.06692243 	    0.01250081
    402 	    0.06617123 	    0.01174962
    403 	    0.05195821 	   -0.00246340
    404 	    0.08038692 	    0.02596530
    405 	    0.07246716 	    0.01804555
    406 	    0.05714090 	    0.00271928
    407 	    0.07601106 	    0.02158944
    408 	    0.07572487 	    0.02130325
    409 	    0.07413217 	    0.01971056
    410 	    0.05402615 	   -0.00039546
    411 	    0.05534962 	    0.00092801
    412 	    0.07104454 	    0.01662292
    413 	    0.05641395 	    0.00199234
    414 	    0.09915292 	    0.04473131
    415 	    0.08950766 	    0.03508604
    416 	    0.05552056 	    0.00109895
    417 	    0.06407577 	    0.00965415
    418 	    0.04782962 	   -0.00659200
    419 	    0.06251011 	    0.00808849
    420 	    0.05091944 	   -0.00350218
    421 	    0.04982944 	   -0.00459217
    422 	    0.04366634 	   -0.01075527
    423 	    0.06432015 	    0.00989854
    424 	    0.06450909 	    0.01008747
    425 	    0.07698064 	    0.02255902
    426 	    0.06724846 	    0.01282684
    427 	    0.08660419 	    0.03218257
    428 	    0.05420325 	   -0.00021836
    429 	    0.07533361 	    0.02091199
    430 	    0.07136870 	    0.01694709
    431 	    0.05084301 	   -0.00357861
    432 	    0.06832861 	    0.01390699
    433 	    0.04578323 	   -0.00863838
    434 	    0.07893014 	    0.02450853
    435 	    0.07170027 	    0.01727866
    436 	    0.05921624 	    0.00479463
    437 	    0.05321086 	   -0.00121075
    438 	    0.07219874 	    0.01777713
    439 	    0.06067249 	    0.00625088
    440 	    0.05224267 	   -0.00217895
    441 	    0.06345013 	    0.00902852
    442 	    0.05864333 	    0.00422172
    443 	    0.04636773 	   -0.00805388
    444 	    0.07437761 	    0.01995600
    445 	    0.07259092 	    0.01816930
    446 	    0.05917184 	    0.00475023
    447 	    0.08584905 	    0.03142744
    448 	    0.06748954 	    0.01306793
    449 	    0.06136251 	    0.00694090
    450 	    0.05644121 	    0.00201959
    451 	    0.06513231 	    0.01071069
    452 	    0.06439252 	    0.00997091
    453 	    0.06137326 	    0.00695164
    454 	    0.04872276 	   -0.00569885
    455 	    0.07264427 	    0.01822265
    456 	    0.05851429 	    0.00409268
    457 	    0.06495530 	    0.01053369
    458 	    0.08035792 	    0.02593630
    459 	    0.05565309 	    0.00123148
    460 	    0.05791126 	    0.00348965
    461 	    0.06816926 	    0.01374764
    462 	    0.05101864 	   -0.00340297
    463 	    0.05556930 	    0.00114768
    464 	    0.05948240 	    0.00506078
    465 	    0.06635501 	    0.01193340
    466 	    0.05723401 	    0.00281240
    467 	    0.06057433 	    0.00615271
    468 	    0.09639168 	    0.04197007
    469 	    0.07661134 	    0.02218972
    470 	    0.05460958 	    0.00018797
    471 	    0.06091011 	    0.00648849
    472 	    0.06959252 	    0.01517091
    473 	    0.05969156 	    0.00526995
    474 	    0.07698989 	    0.02256827
    475 	    0.06447672 	    0.01005510
    476 	    0.06778063 	    0.01335901
    477 	    0.06817555 	    0.01375393
    478 	    0.05890630 	    0.00448468
    479 	    0.05060406 	   -0.00381755
    480 	    0.06981889 	    0.01539727
    481 	    0.07031864 	    0.01589702
    482 	    0.06118275 	    0.00676113
    483 	    0.06934025 	    0.01491863
    484 	    0.07514021 	    0.02071859
    485 	    0.09004178 	    0.03562016
    486 	    0.06899813 	    0.01457652
    487 	    0.07988496 	    0.02546334
    488 	    0.07119065 	    0.01676903
    489 	    0.04746500 	   -0.00695661
    490 	    0.06304217 	    0.00862056
    491 	    0.05322420 	   -0.00119742
    492 	    0.06225988 	    0.00783827
    493 	    0.04638175 	   -0.00803986
    494 	    0.06671089 	    0.01228928
    495 	    0.05765271 	    0.00323109
    496 	    0.07192785 	    0.01750624
    497 	    0.05782951 	    0.00340790
    498 	    0.05858844 	    0.00416683
    499 	    0.04494352 	   -0.00947809
    500 	    0.04955363 	   -0.00486798
    501 	    0.06417098 	    0.00974937
    502 	    0.07210491 	    0.01768330
    503 	    0.06597597 	    0.01155436
    504 	    0.06051282 	    0.00609120
    505 	    0.06590864 	    0.01148703
    506 	    0.05293425 	   -0.00148736
    507 	    0.06060568 	    0.00618407
    508 	    0.07315551 	    0.01873389
    509 	    0.05224967 	   -0.00217194
    510 	    0.05063638 	   -0.00378524
    511 	    0.06169953 	    0.00727792
    512 	    0.06439702 	    0.00997541
    513 	    0.06947066 	    0.01504905
    514 	    0.08139160 	    0.02696999
    515 	    0.05587157 	    0.00144996
    516 	    0.06189028 	    0.00746867
    517 	    0.06406738 	    0.00964576
    518 	    0.06631214 	    0.01189052
    519 	    0.06427093 	    0.00984932
    520 	    0.07176125 	    0.01733964
    521 	    0.07161949 	    0.01719788
    522 	    0.06061449 	    0.00619287
    523 	    0.06996650 	    0.01554489
    524 	    0.05598017 	    0.00155856
    525 	    0.08620735 	    0.03178574
    526 	    0.05445490 	    3.3285E-05
    527 	    0.04688819 	   -0.00753342
    528 	    0.05352896 	   -0.00089266
    529 	    0.07569680 	    0.02127519
    530 	    0.05799434 	    0.00357273
    531 	    0.05650870 	    0.00208708
    532 	    0.05523789 	    0.00081627
    533 	    0.05571881 	    0.00129720
    534 	    0.04806712 	   -0.00635449
    535 	    0.05571609 	    0.00129447
    536 	    0.06510505 	    0.01068343
    537 	    0.05233635 	   -0.00208526
    538 	    0.05578541 	    0.00136380
    539 	    0.06084164 	    0.00642003
    540 	    0.06132182 	    0.00690021
    541 	    0.05805327 	    0.00363165
    542 	    0.05903208 	    0.00461046
    543 	    0.07603436 	    0.02161275
    544 	    0.07777268 	    0.02335106
    545 	    0.05447150 	    4.9885E-05
    546 	    0.06885375 	    0.01443213
    547 	    0.06226281 	    0.00784120
    548 	    0.05949516 	    0.00507355
    549 	    0.09141781 	    0.03699620
    550 	    0.06588978 	    0.01146817
    551 	    0.05696740 	    0.00254578
    552 	    0.08247522 	    0.02805361
    553 	    0.08488368 	    0.03046207
    554 	    0.05125180 	   -0.00316981
    555 	    0.06303433 	    0.00861271
    556 	    0.06066168 	    0.00624007
    557 	    0.04899146 	   -0.00543016
    558 	    0.06688912 	    0.01246751
    559 	    0.06375201 	    0.00933039
    560 	    0.07260577 	    0.01818416
    561 	    0.05228766 	   -0.00213395
    562 	    0.07453928 	    0.02011766
    563 	    0.09637846 	    0.04195685
    564 	    0.05050579 	   -0.00391583
    565 	    0.05812763 	    0.00370602
    566 	    0.07018024 	    0.01575863
    567 	    0.05466782 	    0.00024620
    568 	    0.07489830 	    0.02047669
    569 	    0.07139521 	    0.01697359
    570 	    0.07525077 	    0.02082916
    571 	    0.04723769 	   -0.00718393
    572 	    0.06580990 	    0.01138828
    573 	    0.07605600 	    0.02163439
    574 	    0.06162293 	    0.00720131
    575 	    0.05943453 	    0.00501292
    576 	    0.06247053 	    0.00804892
    577 	    0.04809027 	   -0.00633135
    578 	    0.05537906 	    0.00095745
    579 	    0.05247727 	   -0.00194435
    580 	    0.06484959 	    0.01042798
    581 	    0.06307168 	    0.00865007
    582 	    0.06439693 	    0.00997531
    583 	    0.05550654 	    0.00108492
    584 	    0.08238951 	    0.02796790
    585 	    0.08034218 	    0.02592057
    586 	    0.07079583 	    0.01637422
    587 	    0.06678841 	    0.01236679
    588 	    0.04913310 	   -0.00528852
    589 	    0.06434424 	    0.00992263
    590 	    0.06136152 	    0.00693991
    591 	    0.07104205 	    0.01662043
    592 	    0.07317834 	    0.01875672
    593 	    0.05957471 	    0.00515310
    594 	    0.06031447 	    0.00589286
    595 	    0.06445810 	    0.01003648
    596 	    0.08233865 	    0.02791703
    597 	    0.05341730 	   -0.00100431
    598 	    0.05956845 	    0.00514684
    599 	    0.05936607 	    0.00494445
    600 	    0.05809333 	    0.00367171
    601 	    0.08515618 	    0.03073457
    602 	    0.05808010 	    0.00365848
    603 	    0.06016012 	    0.00573850
    604 	    0.05676239 	    0.00234077
    605 	    0.09171731 	    0.03729569
    606 	    0.06502091 	    0.01059930
    607 	    0.07203223 	    0.01761062
    608 	    0.06300352 	    0.00858190
    609 	    0.05517885 	    0.00075724
    610 	    0.05648335 	    0.00206174
    611 	    0.08053707 	    0.02611545
    612 	    0.05565335 	    0.00123173
    613 	    0.06127374 	    0.00685213
    614 	    0.07235340 	    0.01793178
    615 	    0.04735034 	   -0.00707128
    616 	    0.07642121 	    0.02199959
    617 	    0.06421601 	    0.00979439
    618 	    0.08677454 	    0.03235293
    619 	    0.08819568 	    0.03377406
    620 	    0.06488602 	    0.01046441
    621 	    0.06937918 	    0.01495756
    622 	    0.06645299 	    0.01203137
    623 	    0.06661553 	    0.01219392
    624 	    0.07402146 	    0.01959985
    625 	    0.06231137 	    0.00788976
    626 	    0.06261383 	    0.00819222
    627 	    0.07130371 	    0.01688210
    628 	    0.07516210 	    0.02074049
    629 	    0.07079834 	    0.01637673
    630 	    0.06335009 	    0.00892848
    631 	    0.06334925 	    0.00892764
    632 	    0.06155533 	    0.00713372
    633 	    0.06334812 	    0.00892651
    634 	    0.09321539 	    0.03879377
    635 	    0.05594322 	    0.00152160
    636 	    0.07915976 	    0.02473815
    637 	    0.05327037 	   -0.00115124
    638 	    0.08928397 	    0.03486235
    639 	    0.06826421 	    0.01384260
    640 	    0.05512772 	    0.00070610
    641 	    0.07659578 	    0.02217417
    642 	    0.05145682 	   -0.00296480
    643 	    0.06417118 	    0.00974956
    644 	    0.06134210 	    0.00692048
    645 	    0.07131174 	    0.01689013
    646 	    0.06177017 	    0.00734856
    647 	    0.04685848 	   -0.00756313
    648 	    0.06986226 	    0.01544065
    649 	    0.07182570 	    0.01740409
    650 	    0.05290843 	   -0.00151318
    651 	    0.06352868 	    0.00910707
    652 	    0.08094135 	    0.02651973
    653 	    0.06415865 	    0.00973704
    654 	    0.06739572 	    0.01297411
    655 	    0.09999853 	    0.04557691
    656 	    0.09845340 	    0.04403179
    657 	    0.08539580 	    0.03097419
    658 	    0.06283181 	    0.00841020
    659 	    0.07821548 	    0.02379387
    660 	    0.08435860 	    0.02993698
    661 	    0.06449895 	    0.01007733
    662 	    0.06724646 	    0.01282485
    663 	    0.05912329 	    0.00470168
    664 	    0.06950636 	    0.01508474
    665 	    0.05374158 	   -0.00068003
    666 	    0.04923311 	   -0.00518850
    667 	    0.07989493 	    0.02547332
    668 	    0.06151097 	    0.00708935
    669 	    0.08924224 	    0.03482063
    670 	    0.06095497 	    0.00653336
    671 	    0.05378674 	   -0.00063487
    672 	    0.06914885 	    0.01472724
    673 	    0.07211260 	    0.01769099
    674 	    0.07439274 	    0.01997113
    675 	    0.07515029 	    0.02072868
    676 	    0.06096286 	    0.00654124
    677 	    0.05219636 	   -0.00222526
    678 	    0.06932536 	    0.01490374
    679 	    0.08473215 	    0.03031054
    680 	    0.05333838 	   -0.00108323
    681 	    0.06122679 	    0.00680518
    682 	    0.04808877 	   -0.00633284
    683 	    0.05152068 	   -0.00290093
    684 	    0.05437398 	   -4.7634E-05
    685 	    0.07156291 	    0.01714130
    686 	    0.06206981 	    0.00764820
    687 	    0.06237707 	    0.00795545
    688 	    0.07195363 	    0.01753201
    689 	    0.05043405 	   -0.00398756
    690 	    0.05981091 	    0.00538930
    691 	    0.06933209 	    0.01491047
    692 	    0.08601575 	    0.03159413
    693 	    0.06181480 	    0.00739319
    694 	    0.04754462 	   -0.00687700
    695 	    0.05941281 	    0.00499120
    696 	    0.07541599 	    0.02099438
    697 	    0.05723241 	    0.00281079
    698 	    0.05066250 	   -0.00375912
    699 	    0.06394035 	    0.00951874
    700 	    0.07205050 	    0.01762888
    701 	    0.06810563 	    0.01368401
    702 	    0.05634782 	    0.00192621
    703 	    0.05281796 	   -0.00160365
    704 	    0.06839806 	    0.01397645
    705 	    0.07792239 	    0.02350077
    706 	    0.06859590 	    0.01417429
    707 	    0.05732934 	    0.00290773
    708 	    0.05273966 	   -0.00168195
    709 	    0.06610496 	    0.01168334
    710 	    0.06848965 	    0.01406804
    711 	    0.07532304 	    0.02090143
    712 	    0.06124526 	    0.00682365
    713 	    0.07404662 	    0.01962501
    714 	    0.06055627 	    0.00613466
    715 	    0.07044835 	    0.01602673
    716 	    0.06547188 	    0.01105027
    717 	    0.07050080 	    0.01607918
    718 	    0.05887947 	    0.00445785
    719 	    0.07050189 	    0.01608028
    720 	    0.05382966 	   -0.00059196
    721 	    0.06210386 	    0.00768225
    722 	    0.08634514 	    0.03192353
    723 	    0.05105108 	   -0.00337053
    724 	    0.07551324 	    0.02109162
    725 	    0.05705641 	    0.00263480
    726 	    0.05838950 	    0.00396789
    727 	    0.05345931 	   -0.00096231
    728 	    0.07164978 	    0.01722817
    729 	    0.05837225 	    0.00395064
    730 	    0.05080141 	   -0.00362020
    731 	    0.06691110 	    0.01248949
    732 	    0.06125771 	    0.00683610
    733 	    0.05096826 	   -0.00345335
    734 	    0.05450336 	    8.1747E-05
    735 	    0.04638760 	   -0.00803401
    736 	    0.07934001 	    0.02491839
    737 	    0.07308570 	    0.01866408
    738 	    0.05269633 	   -0.00172528
    739 	    0.08500885 	    0.03058724
    740 	    0.05365704 	   -0.00076457
    741 	    0.06663051 	    0.01220890
    742 	    0.06871059 	    0.01428898
    743 	    0.05244019 	   -0.00198143
    744 	    0.05819087 	    0.00376926
    745 	    0.07018477 	    0.01576316
    746 	    0.06325707 	    0.00883545
    747 	    0.05872697 	    0.00430536
    748 	    0.06096891 	    0.00654730
    749 	    0.06534065 	    0.01091904
    750 	    0.06882311 	    0.01440150
    751 	    0.06659919 	    0.01217758
    752 	    0.05051365 	   -0.00390796
    753 	    0.06145198 	    0.00703036
    754 	    0.07135341 	    0.01693179
    755 	    0.09392476 	    0.03950315
    756 	    0.06919931 	    0.01477770
    757 	    0.06869863 	    0.01427702
    758 	    0.05898363 	    0.00456201
    759 	    0.06598056 	    0.01155895
    760 	    0.07285983 	    0.01843821
    761 	    0.07942950 	    0.02500788
    762 	    0.05571460 	    0.00129298
    763 	    0.05456917 	    0.00014756
    764 	    0.06055281 	    0.00613120
    765 	    0.07798307 	    0.02356145
    766 	    0.06366734 	    0.00924573
    767 	    0.07853617 	    0.02411455
    768 	    0.06704610 	    0.01262448
    769 	    0.05730370 	    0.00288209
    770 	    0.06190332 	    0.00748171
    771 	    0.07319156 	    0.01876994
    772 	    0.06333974 	    0.00891813
    773 	    0.07690890 	    0.02248729
    774 	    0.06246668 	    0.00804507
    775 	    0.06211303 	    0.00769141
    776 	    0.07830495 	    0.02388334
    777 	    0.07707746 	    0.02265584
    778 	    0.07157036 	    0.01714874
    779 	    0.07351440 	    0.01909279
    780 	    0.07639409 	    0.02197247
    781 	    0.05900747 	    0.00458586
    782 	    0.05450287 	    8.1256E-05
    783 	    0.05314230 	   -0.00127931
    784 	    0.06913817 	    0.01471655
    785 	    0.07256464 	    0.01814303
    786 	    0.10261525 	    0.04819364
    787 	    0.08500692 	    0.03058531
    788 	    0.05077911 	   -0.00364251
    789 	    0.07605565 	    0.02163403
    790 	    0.06868325 	    0.01426164
    791 	    0.06480377 	    0.01038215
    792 	    0.07093999 	    0.01651838
    793 	    0.06273588 	    0.00831427
    794 	    0.06839854 	    0.01397693
    795 	    0.05512567 	    0.00070405
    796 	    0.06147139 	    0.00704977
    797 	    0.05750289 	    0.00308128
    798 	    0.04983336 	   -0.00458826
    799 	    0.07105897 	    0.01663736
    800 	    0.05652551 	    0.00210390
    801 	    0.05139920 	   -0.00302242
    802 	    0.04852268 	   -0.00589893
    803 	    0.06974058 	    0.01531897
    804 	    0.06417085 	    0.00974924
    805 	    0.05573038 	    0.00130877
    806 	    0.08185996 	    0.02743834
    807 	    0.08458811 	    0.03016650
    808 	    0.07428887 	    0.01986725
    809 	    0.04836793 	   -0.00605369
    810 	    0.05695893 	    0.00253731
    811 	    0.05294851 	   -0.00147310
    812 	    0.05643847 	    0.00201686
    813 	    0.06133991 	    0.00691830
    814 	    0.09570305 	    0.04128144
    815 	    0.06384633 	    0.00942471
    816 	    0.04940732 	   -0.00501429
    817 	    0.06049115 	    0.00606954
    818 	    0.06407248 	    0.00965086
    819 	    0.06857710 	    0.01415549
    820 	    0.07787780 	    0.02345618
    821 	    0.06955324 	    0.01513163
    822 	    0.07905980 	    0.02463819
    823 	    0.06800172 	    0.01358010
    824 	    0.07204020 	    0.01761859
    825 	    0.04929776 	   -0.00512385
    826 	    0.10906552 	    0.05464390
    827 	    0.05367035 	   -0.00075127
    828 	    0.06713292 	    0.01271131
    829 	    0.06872287 	    0.01430125
    830 	    0.07429468 	    0.01987306
    831 	    0.05068151 	   -0.00374011
    832 	    0.05602932 	    0.00160771
    833 	    0.06555468 	    0.01113306
    834 	    0.09784268 	    0.04342107
    835 	    0.06716619 	    0.01274457
    836 	    0.06265314 	    0.00823153
    837 	    0.05451089 	    8.9272E-05
    838 	    0.05569504 	    0.00127342
    839 	    0.07312576 	    0.01870415
    840 	    0.07807011 	    0.02364850
    841 	    0.06194582 	    0.00752421
    842 	    0.06025852 	    0.00583691
    843 	    0.06001819 	    0.00559658
    844 	    0.05933452 	    0.00491290
    845 	    0.07800993 	    0.02358832
    846 	    0.07070579 	    0.01628418
    847 	    0.04679167 	   -0.00762994
    848 	    0.06650460 	    0.01208298
    849 	    0.06616605 	    0.01174443
    850 	    0.05999681 	    0.00557520
    851 	    0.06130955 	    0.00688793
    852 	    0.07824941 	    0.02382780
